season	population	sizes	names_in_groups_below_modal
566	holistic	8,8,8,8,8,8,8,4	he1047,he978,he1007,he1038
566	conventional	8,8,8,8,8,8,8,4	ce1270,ce1165,ce1219,ce1240
567	holistic	8,8,8,8,8,8,8,4	he1013,he1034,he1001,he1047
567	conventional	8,8,8,8,8,8,8,4	ce1232,ce1162,ce1198,ce1181
568	holistic	8,8,8,8,8,8,8,4	he1029,he973,he1018,he1026
568	conventional	8,8,8,8,8,8,8,4	ce1270,ce1181,ce1227,ce1266
569	holistic	8,8,8,8,8,8,8,4	he1029,he1035,he1040,he1045
569	conventional	8,8,8,8,8,8,8,4	ce1214,ce1271,ce1168,ce1173
570	holistic	8,8,8,8,8,8,8,4	he1018,he1035,he1034,he992
570	conventional	8,8,8,8,8,8,8,4	ce1269,ce1220,ce1237,ce1242
571	holistic	8,8,8,8,8,8,8,4	he1046,he1047,he1002,he994
571	conventional	8,8,8,8,8,8,8,4	ce1198,ce1163,ce1185,ce1240
572	holistic	8,8,8,8,8,8,8,4	he1047,he1003,he1038,he1005
572	conventional	8,8,8,8,8,8,8,4	ce1270,ce1271,ce1219,ce1163
573	holistic	8,8,8,8,8,8,8,4	he1015,he1046,he1050,he1010
573	conventional	8,8,8,8,8,8,8,4	ce1248,ce1264,ce1165,ce1263
574	holistic	8,8,8,8,8,8,8,4	he1053,he1044,he1047,he994
574	conventional	8,8,8,8,8,8,8,4	ce1195,ce1170,ce1254,ce1245
575	holistic	8,8,8,8,8,8,8,4	he978,he1054,he1017,he1026
575	conventional	8,8,8,8,8,8,8,4	ce1288,ce1270,ce1252,ce1227
576	holistic	8,8,8,8,8,8,8,4	he984,he997,he1028,he1052
576	conventional	8,8,8,8,8,8,8,4	ce1288,ce1262,ce1258,ce1263
577	holistic	8,8,8,8,8,8,8,4	he1051,he1027,he1028,he996
577	conventional	8,8,8,8,8,8,8,4	ce1198,ce1258,ce1245,ce1210
578	holistic	8,8,8,8,8,8,8,4	he1026,he1040,he1027,he1015
578	conventional	8,8,8,8,8,8,8,4	ce1300,ce1237,ce1220,ce1254
579	holistic	8,8,8,8,8,8,8,4	he1053,he1002,he1037,he1060
579	conventional	8,8,8,8,8,8,8,4	ce1299,ce1214,ce1262,ce1264
580	holistic	8,8,8,8,8,8,8,4	he1058,he1032,he1025,he1043
580	conventional	8,8,8,8,8,8,8,4	ce1304,ce1232,ce1292,ce1302
581	holistic	8,8,8,8,8,8,8,4	he1016,he1053,he1050,he1017
581	conventional	8,8,8,8,8,8,8,4	ce1242,ce1197,ce1203,ce1268
582	holistic	8,8,8,8,8,8,8,4	he1052,he1032,he1015,he1064
582	conventional	8,8,8,8,8,8,8,4	ce1299,ce1287,ce1264,ce1239
583	holistic	8,8,8,8,8,8,8,4	he1042,he1013,he1040,he1019
583	conventional	8,8,8,8,8,8,8,4	ce1293,ce1233,ce1283,ce1266
584	holistic	8,8,8,8,8,8,8,4	he1025,he1010,he996,he1065
584	conventional	8,8,8,8,8,8,8,4	ce1292,ce1312,ce1263,ce1248
585	holistic	8,8,8,8,8,8,8,4	he1067,he1036,he1007,he1017
585	conventional	8,8,8,8,8,8,8,4	ce1308,ce1283,ce1275,ce1309
586	holistic	8,8,8,8,8,8,8,4	he1058,he1046,he1038,he1069
586	conventional	8,8,8,8,8,8,8,4	ce1232,ce1238,ce1277,ce1287
587	holistic	8,8,8,8,8,8,8,4	he1037,he1047,he1007,he1065
587	conventional	8,8,8,8,8,8,8,4	ce1225,ce1275,ce1302,ce1250
588	holistic	8,8,8,8,8,8,8,4	he1014,he1005,he1017,he1068
588	conventional	8,8,8,8,8,8,8,4	ce1234,ce1210,ce1308,ce1220
589	holistic	8,8,8,8,8,8,8,4	he1071,he1050,he1019,he1033
589	conventional	8,8,8,8,8,8,8,4	ce1316,ce1214,ce1198,ce1298
590	holistic	8,8,8,8,8,8,8,4	he1043,he1026,he1041,he1067
590	conventional	8,8,8,8,8,8,8,4	ce1205,ce1209,ce1294,ce1315
591	holistic	8,8,8,8,8,8,8,4	he1056,he1026,he1082,he1074
591	conventional	8,8,8,8,8,8,8,4	ce1270,ce1287,ce1245,ce1315
592	holistic	8,8,8,8,8,8,8,4	he1069,he1056,he1026,he1084
592	conventional	8,8,8,8,8,8,8,4	ce1294,ce1313,ce1304,ce1258
593	holistic	8,8,8,8,8,8,8,4	he1036,he1073,he1056,he1016
593	conventional	8,8,8,8,8,8,8,4	ce1210,ce1239,ce1311,ce1220
594	holistic	8,8,8,8,8,8,8,4	he1034,he1024,he1040,he1046
594	conventional	8,8,8,8,8,8,8,4	ce1266,ce1248,ce1253,ce1292
595	holistic	8,8,8,8,8,8,8,4	he1027,he1034,he1085,he1043
595	conventional	8,8,8,8,8,8,8,4	ce1322,ce1254,ce1302,ce1298
596	holistic	8,8,8,8,8,8,8,4	he1056,he1069,he1095,he1054
596	conventional	8,8,8,8,8,8,8,4	ce1241,ce1313,ce1219,ce1250
597	holistic	8,8,8,8,8,8,8,4	he1051,he1073,he1032,he1035
597	conventional	8,8,8,8,8,8,8,4	ce1307,ce1311,ce1241,ce1253
598	holistic	8,8,8,8,8,8,8,4	he1054,he1051,he1025,he1062
598	conventional	8,8,8,8,8,8,8,4	ce1253,ce1235,ce1263,ce1275
599	holistic	8,8,8,8,8,8,8,4	he1053,he1027,he1068,he1091
599	conventional	8,8,8,8,8,8,8,4	ce1227,ce1273,ce1304,ce1313
