season	population	sizes	names_in_groups_below_modal
381	conventional	8,8,8,8,8,8,8,4	ce830,ce918,ce902,ce881
382	holistic	8,8,8,8,8,8,8,4	he787,he783,he782,he721
382	conventional	8,8,8,8,8,8,8,4	ce895,ce856,ce879,ce854
383	holistic	8,8,8,8,8,8,8,4	he765,he775,he783,he793
383	conventional	8,8,8,8,8,8,8,4	ce887,ce924,ce841,ce880
384	holistic	8,8,8,8,8,8,8,4	he706,he711,he781,he724
384	conventional	8,8,8,8,8,8,8,4	ce911,ce840,ce893,ce908
385	holistic	8,8,8,8,8,8,8,4	he746,he711,he789,he785
385	conventional	8,8,8,8,8,8,8,4	ce877,ce913,ce930,ce929
386	holistic	8,8,8,8,8,8,8,4	he767,he737,he783,he768
386	conventional	8,8,8,8,8,8,8,4	ce900,ce933,ce866,ce865
387	holistic	8,8,8,8,8,8,8,4	he743,he735,he778,he781
387	conventional	8,8,8,8,8,8,8,4	ce918,ce850,ce923,ce891
388	holistic	8,8,8,8,8,8,8,4	he782,he758,he720,he737
388	conventional	8,8,8,8,8,8,8,4	ce840,ce902,ce898,ce929
389	holistic	8,8,8,8,8,8,8,4	he755,he767,he745,he794
389	conventional	8,8,8,8,8,8,8,4	ce904,ce886,ce872,ce875
390	holistic	8,8,8,8,8,8,8,4	he733,he737,he735,he769
390	conventional	8,8,8,8,8,8,8,4	ce898,ce941,ce929,ce881
391	holistic	8,8,8,8,8,8,8,4	he786,he757,he713,he737
391	conventional	8,8,8,8,8,8,8,4	ce929,ce885,ce911,ce928
392	holistic	8,8,8,8,8,8,8,4	he745,he766,he752,he790
392	conventional	8,8,8,8,8,8,8,4	ce920,ce894,ce881,ce937
393	holistic	8,8,8,8,8,8,8,4	he735,he716,he799,he724
393	conventional	8,8,8,8,8,8,8,4	ce915,ce918,ce934,ce942
394	holistic	8,8,8,8,8,8,8,4	he743,he769,he809,he781
394	conventional	8,8,8,8,8,8,8,4	ce885,ce920,ce923,ce876
395	holistic	8,8,8,8,8,8,8,4	he735,he736,he810,he766
395	conventional	8,8,8,8,8,8,8,4	ce926,ce865,ce876,ce932
396	holistic	8,8,8,8,8,8,8,4	he801,he773,he736,he731
396	conventional	8,8,8,8,8,8,8,4	ce934,ce949,ce928,ce948
397	holistic	8,8,8,8,8,8,8,4	he755,he729,he767,he779
397	conventional	8,8,8,8,8,8,8,4	ce938,ce910,ce931,ce953
398	holistic	8,8,8,8,8,8,8,4	he733,he768,he769,he731
398	conventional	8,8,8,8,8,8,8,4	ce887,ce938,ce907,ce933
399	holistic	8,8,8,8,8,8,8,4	he810,he795,he762,he821
399	conventional	8,8,8,8,8,8,8,4	ce952,ce942,ce923,ce871
400	holistic	8,8,8,8,8,8,8,4	he825,he737,he779,he807
400	conventional	8,8,8,8,8,8,8,4	ce886,ce908,ce954,ce926
401	holistic	8,8,8,8,8,8,8,4	he757,he773,he821,he807
401	conventional	8,8,8,8,8,8,8,4	ce938,ce911,ce927,ce954
402	holistic	8,8,8,8,8,8,8,4	he745,he822,he817,he807
402	conventional	8,8,8,8,8,8,8,4	ce926,ce876,ce934,ce956
403	holistic	8,8,8,8,8,8,8,4	he806,he792,he829,he828
403	conventional	8,8,8,8,8,8,8,4	ce915,ce908,ce928,ce898
404	holistic	8,8,8,8,8,8,8,4	he794,he819,he752,he803
404	conventional	8,8,8,8,8,8,8,4	ce880,ce889,ce887,ce911
405	holistic	8,8,8,8,8,8,8,4	he781,he785,he789,he773
405	conventional	8,8,8,8,8,8,8,4	ce918,ce934,ce926,ce937
406	holistic	8,8,8,8,8,8,8,4	he806,he752,he771,he773
406	conventional	8,8,8,8,8,8,8,4	ce926,ce923,ce956,ce890
407	holistic	8,8,8,8,8,8,8,4	he789,he781,he830,he745
407	conventional	8,8,8,8,8,8,8,4	ce898,ce970,ce971,ce933
408	holistic	8,8,8,8,8,8,8,4	he762,he757,he789,he834
408	conventional	8,8,8,8,8,8,8,4	ce974,ce926,ce963,ce962
409	holistic	8,8,8,8,8,8,8,4	he834,he833,he746,he813
409	conventional	8,8,8,8,8,8,8,4	ce968,ce923,ce907,ce960
410	holistic	8,8,8,8,8,8,8,4	he782,he841,he786,he808
410	conventional	8,8,8,8,8,8,8,4	ce937,ce969,ce942,ce961
411	holistic	8,8,8,8,8,8,8,4	he831,he785,he815,he813
411	conventional	8,8,8,8,8,8,8,4	ce907,ce942,ce951,ce896
412	holistic	8,8,8,8,8,8,8,4	he833,he818,he752,he820
412	conventional	8,8,8,8,8,8,8,4	ce902,ce925,ce979,ce889
413	holistic	8,8,8,8,8,8,8,4	he769,he786,he803,he808
413	conventional	8,8,8,8,8,8,8,4	ce948,ce982,ce895,ce931
414	holistic	8,8,8,8,8,8,8,4	he816,he814,he842,he845
414	conventional	8,8,8,8,8,8,8,4	ce902,ce982,ce961,ce937
415	holistic	8,8,8,8,8,8,8,4	he849,he767,he831,he846
415	conventional	8,8,8,8,8,8,8,4	ce957,ce911,ce951,ce896
416	holistic	8,8,8,8,8,8,8,4	he847,he813,he777,he835
416	conventional	8,8,8,8,8,8,8,4	ce984,ce962,ce973,ce907
417	holistic	8,8,8,8,8,8,8,4	he815,he782,he774,he816
417	conventional	8,8,8,8,8,8,8,4	ce890,ce969,ce911,ce894
418	holistic	8,8,8,8,8,8,8,4	he805,he823,he789,he851
418	conventional	8,8,8,8,8,8,8,4	ce956,ce896,ce983,ce950
419	holistic	8,8,8,8,8,8,8,4	he854,he803,he834,he837
419	conventional	8,8,8,8,8,8,8,4	ce943,ce950,ce973,ce926
420	holistic	8,8,8,8,8,8,8,4	he779,he782,he831,he777
420	conventional	8,8,8,8,8,8,8,4	ce970,ce928,ce977,ce931
421	holistic	8,8,8,8,8,8,8,4	he778,he837,he792,he775
421	conventional	8,8,8,8,8,8,8,4	ce990,ce969,ce982,ce925
422	holistic	8,8,8,8,8,8,8,4	he806,he803,he827,he777
422	conventional	8,8,8,8,8,8,8,4	ce944,ce956,ce969,ce975
423	holistic	8,8,8,8,8,8,8,4	he844,he862,he853,he794
423	conventional	8,8,8,8,8,8,8,4	ce995,ce973,ce913,ce956
424	holistic	8,8,8,8,8,8,8,4	he867,he834,he847,he865
424	conventional	8,8,8,8,8,8,8,4	ce939,ce990,ce979,ce944
425	holistic	8,8,8,8,8,8,8,4	he826,he801,he803,he856
425	conventional	8,8,8,8,8,8,8,4	ce970,ce938,ce958,ce965
426	holistic	8,8,8,8,8,8,8,4	he855,he808,he840,he837
426	conventional	8,8,8,8,8,8,8,4	ce962,ce961,ce984,ce956
427	holistic	8,8,8,8,8,8,8,4	he823,he803,he867,he851
427	conventional	8,8,8,8,8,8,8,4	ce973,ce965,ce975,ce997
428	holistic	8,8,8,8,8,8,8,4	he862,he874,he863,he807
428	conventional	8,8,8,8,8,8,8,4	ce958,ce962,ce1004,ce979
429	holistic	8,8,8,8,8,8,8,4	he814,he822,he824,he816
429	conventional	8,8,8,8,8,8,8,4	ce939,ce1006,ce943,ce990
430	holistic	8,8,8,8,8,8,8,4	he863,he852,he808,he851
430	conventional	8,8,8,8,8,8,8,4	ce953,ce970,ce1000,ce978
431	holistic	8,8,8,8,8,8,8,4	he831,he881,he874,he813
431	conventional	8,8,8,8,8,8,8,4	ce982,ce918,ce927,ce1013
432	holistic	8,8,8,8,8,8,8,4	he815,he883,he801,he846
432	conventional	8,8,8,8,8,8,8,4	ce965,ce928,ce911,ce915
433	holistic	8,8,8,8,8,8,8,4	he836,he834,he882,he875
433	conventional	8,8,8,8,8,8,8,4	ce933,ce944,ce956,ce1018
434	holistic	8,8,8,8,8,8,8,4	he875,he846,he794,he884
434	conventional	8,8,8,8,8,8,8,4	ce984,ce979,ce1013,ce938
435	holistic	8,8,8,8,8,8,8,4	he850,he852,he816,he830
435	conventional	8,8,8,8,8,8,8,4	ce961,ce960,ce920,ce950
436	holistic	8,8,8,8,8,8,8,4	he823,he831,he795,he886
436	conventional	8,8,8,8,8,8,8,4	ce979,ce970,ce913,ce963
437	holistic	8,8,8,8,8,8,8,4	he826,he862,he884,he840
437	conventional	8,8,8,8,8,8,8,4	ce977,ce1027,ce931,ce934
438	holistic	8,8,8,8,8,8,8,4	he818,he813,he853,he883
438	conventional	8,8,8,8,8,8,8,4	ce944,ce1021,ce957,ce938
439	holistic	8,8,8,8,8,8,8,4	he871,he851,he856,he794
439	conventional	8,8,8,8,8,8,8,4	ce997,ce937,ce1009,ce931
440	holistic	8,8,8,8,8,8,8,4	he869,he881,he801,he871
440	conventional	8,8,8,8,8,8,8,4	ce927,ce954,ce923,ce997
441	holistic	8,8,8,8,8,8,8,4	he883,he852,he862,he848
441	conventional	8,8,8,8,8,8,8,4	ce1026,ce931,ce1030,ce990
442	holistic	8,8,8,8,8,8,8,4	he850,he890,he884,he834
442	conventional	8,8,8,8,8,8,8,4	ce1030,ce982,ce928,ce1034
443	holistic	8,8,8,8,8,8,8,4	he840,he877,he850,he815
443	conventional	8,8,8,8,8,8,8,4	ce1011,ce951,ce1020,ce984
444	holistic	8,8,8,8,8,8,8,4	he882,he881,he889,he803
444	conventional	8,8,8,8,8,8,8,4	ce956,ce1009,ce1033,ce1040
445	holistic	8,8,8,8,8,8,8,4	he867,he824,he891,he833
445	conventional	8,8,8,8,8,8,8,4	ce943,ce1009,ce963,ce996
446	holistic	8,8,8,8,8,8,8,4	he803,he806,he885,he883
446	conventional	8,8,8,8,8,8,8,4	ce975,ce1030,ce1034,ce957
447	holistic	8,8,8,8,8,8,8,4	he805,he808,he882,he881
447	conventional	8,8,8,8,8,8,8,4	ce1044,ce969,ce1036,ce1049
448	holistic	8,8,8,8,8,8,8,4	he885,he848,he861,he869
448	conventional	8,8,8,8,8,8,8,4	ce982,ce953,ce1044,ce977
449	holistic	8,8,8,8,8,8,8,4	he826,he849,he813,he882
449	conventional	8,8,8,8,8,8,8,4	ce1011,ce1040,ce1043,ce1048
450	holistic	8,8,8,8,8,8,8,4	he837,he847,he874,he846
450	conventional	8,8,8,8,8,8,8,4	ce948,ce1056,ce977,ce1027
451	holistic	8,8,8,8,8,8,8,4	he854,he834,he874,he815
451	conventional	8,8,8,8,8,8,8,4	ce1044,ce1051,ce996,ce1054
452	holistic	8,8,8,8,8,8,8,4	he840,he885,he883,he833
452	conventional	8,8,8,8,8,8,8,4	ce969,ce962,ce1006,ce965
453	holistic	8,8,8,8,8,8,8,4	he854,he875,he827,he904
453	conventional	8,8,8,8,8,8,8,4	ce960,ce986,ce998,ce956
454	holistic	8,8,8,8,8,8,8,4	he874,he875,he826,he861
454	conventional	8,8,8,8,8,8,8,4	ce1010,ce1051,ce990,ce1049
455	holistic	8,8,8,8,8,8,8,4	he815,he833,he897,he875
455	conventional	8,8,8,8,8,8,8,4	ce1013,ce985,ce1020,ce1021
456	holistic	8,8,8,8,8,8,8,4	he892,he844,he894,he846
456	conventional	8,8,8,8,8,8,8,4	ce1049,ce1036,ce1033,ce1051
457	holistic	8,8,8,8,8,8,8,4	he881,he854,he847,he850
457	conventional	8,8,8,8,8,8,8,4	ce1050,ce1057,ce1041,ce997
458	holistic	8,8,8,8,8,8,8,4	he823,he900,he851,he826
458	conventional	8,8,8,8,8,8,8,4	ce1050,ce1051,ce1030,ce1060
459	holistic	8,8,8,8,8,8,8,4	he912,he827,he826,he852
459	conventional	8,8,8,8,8,8,8,4	ce1010,ce1033,ce1067,ce1059
460	holistic	8,8,8,8,8,8,8,4	he882,he901,he831,he830
460	conventional	8,8,8,8,8,8,8,4	ce1011,ce1049,ce985,ce1054
461	holistic	8,8,8,8,8,8,8,4	he844,he865,he892,he863
461	conventional	8,8,8,8,8,8,8,4	ce1054,ce978,ce1011,ce979
462	holistic	8,8,8,8,8,8,8,4	he877,he900,he921,he920
462	conventional	8,8,8,8,8,8,8,4	ce977,ce1073,ce969,ce1049
463	holistic	8,8,8,8,8,8,8,4	he837,he846,he915,he885
463	conventional	8,8,8,8,8,8,8,4	ce1071,ce1006,ce1043,ce1057
464	holistic	8,8,8,8,8,8,8,4	he861,he926,he853,he915
464	conventional	8,8,8,8,8,8,8,4	ce1065,ce1049,ce998,ce1009
465	holistic	8,8,8,8,8,8,8,4	he928,he890,he908,he921
465	conventional	8,8,8,8,8,8,8,4	ce1011,ce1069,ce1043,ce1071
466	holistic	8,8,8,8,8,8,8,4	he924,he852,he925,he929
466	conventional	8,8,8,8,8,8,8,4	ce1062,ce1067,ce1074,ce1076
467	holistic	8,8,8,8,8,8,8,4	he875,he855,he851,he846
467	conventional	8,8,8,8,8,8,8,4	ce1065,ce1041,ce1070,ce1062
468	holistic	8,8,8,8,8,8,8,4	he892,he877,he926,he883
468	conventional	8,8,8,8,8,8,8,4	ce1065,ce1069,ce1063,ce979
469	holistic	8,8,8,8,8,8,8,4	he901,he921,he926,he925
469	conventional	8,8,8,8,8,8,8,4	ce982,ce1010,ce1031,ce1082
470	holistic	8,8,8,8,8,8,8,4	he920,he938,he875,he849
470	conventional	8,8,8,8,8,8,8,4	ce1062,ce1056,ce1019,ce1031
471	holistic	8,8,8,8,8,8,8,4	he932,he867,he921,he863
471	conventional	8,8,8,8,8,8,8,4	ce1088,ce998,ce1085,ce1056
472	holistic	8,8,8,8,8,8,8,4	he940,he896,he844,he867
472	conventional	8,8,8,8,8,8,8,4	ce1010,ce1065,ce1037,ce1059
473	holistic	8,8,8,8,8,8,8,4	he871,he883,he848,he862
473	conventional	8,8,8,8,8,8,8,4	ce1050,ce1073,ce1084,ce1070
474	holistic	8,8,8,8,8,8,8,4	he909,he894,he901,he923
474	conventional	8,8,8,8,8,8,8,4	ce1031,ce1067,ce1094,ce1011
475	holistic	8,8,8,8,8,8,8,4	he877,he851,he882,he871
475	conventional	8,8,8,8,8,8,8,4	ce1033,ce1011,ce1059,ce1054
476	holistic	8,8,8,8,8,8,8,4	he949,he934,he947,he874
476	conventional	8,8,8,8,8,8,8,4	ce1040,ce1049,ce996,ce1019
477	holistic	8,8,8,8,8,8,8,4	he915,he875,he940,he871
477	conventional	8,8,8,8,8,8,8,4	ce1057,ce1011,ce1027,ce1075
478	holistic	8,8,8,8,8,8,8,4	he943,he950,he946,he868
478	conventional	8,8,8,8,8,8,8,4	ce1073,ce1099,ce1034,ce1082
479	holistic	8,8,8,8,8,8,8,4	he916,he910,he955,he951
479	conventional	8,8,8,8,8,8,8,4	ce1021,ce1093,ce1094,ce1063
480	holistic	8,8,8,8,8,8,8,4	he871,he954,he925,he924
480	conventional	8,8,8,8,8,8,8,4	ce1099,ce1046,ce1079,ce1019
481	holistic	8,8,8,8,8,8,8,4	he925,he882,he942,he869
481	conventional	8,8,8,8,8,8,8,4	ce1089,ce997,ce1054,ce1031
482	holistic	8,8,8,8,8,8,8,4	he869,he901,he906,he867
482	conventional	8,8,8,8,8,8,8,4	ce1057,ce1074,ce1056,ce1068
483	holistic	8,8,8,8,8,8,8,4	he910,he965,he953,he871
483	conventional	8,8,8,8,8,8,8,4	ce1050,ce1074,ce1043,ce1096
484	holistic	8,8,8,8,8,8,8,4	he963,he968,he966,he901
484	conventional	8,8,8,8,8,8,8,4	ce1039,ce1051,ce1085,ce1033
485	holistic	8,8,8,8,8,8,8,4	he894,he963,he920,he909
485	conventional	8,8,8,8,8,8,8,4	ce1101,ce1034,ce1019,ce1011
486	holistic	8,8,8,8,8,8,8,4	he924,he962,he889,he952
486	conventional	8,8,8,8,8,8,8,4	ce1019,ce1040,ce1089,ce1051
487	holistic	8,8,8,8,8,8,8,4	he916,he892,he945,he881
487	conventional	8,8,8,8,8,8,8,4	ce1080,ce1040,ce1082,ce1089
488	holistic	8,8,8,8,8,8,8,4	he969,he891,he951,he908
488	conventional	8,8,8,8,8,8,8,4	ce1059,ce1051,ce1093,ce1033
489	holistic	8,8,8,8,8,8,8,4	he908,he980,he920,he946
489	conventional	8,8,8,8,8,8,8,4	ce1101,ce1079,ce1033,ce1013
490	holistic	8,8,8,8,8,8,8,4	he923,he883,he981,he900
490	conventional	8,8,8,8,8,8,8,4	ce1030,ce1027,ce1043,ce1106
491	holistic	8,8,8,8,8,8,8,4	he965,he951,he962,he970
491	conventional	8,8,8,8,8,8,8,4	ce1063,ce1054,ce1019,ce1065
492	holistic	8,8,8,8,8,8,8,4	he970,he908,he974,he890
492	conventional	8,8,8,8,8,8,8,4	ce1044,ce1067,ce1060,ce1019
493	holistic	8,8,8,8,8,8,8,4	he970,he983,he952,he946
493	conventional	8,8,8,8,8,8,8,4	ce1030,ce1076,ce1084,ce1075
494	holistic	8,8,8,8,8,8,8,4	he982,he971,he901,he969
494	conventional	8,8,8,8,8,8,8,4	ce1101,ce1089,ce1069,ce1033
495	holistic	8,8,8,8,8,8,8,4	he971,he946,he892,he923
495	conventional	8,8,8,8,8,8,8,4	ce1113,ce1039,ce1081,ce1059
496	holistic	8,8,8,8,8,8,8,4	he920,he969,he980,he965
496	conventional	8,8,8,8,8,8,8,4	ce1076,ce1099,ce1055,ce1094
497	holistic	8,8,8,8,8,8,8,4	he974,he980,he946,he919
497	conventional	8,8,8,8,8,8,8,4	ce1034,ce1106,ce1054,ce1085
498	holistic	8,8,8,8,8,8,8,4	he915,he921,he891,he908
498	conventional	8,8,8,8,8,8,8,4	ce1055,ce1074,ce1108,ce1060
499	holistic	8,8,8,8,8,8,8,4	he891,he964,he954,he940
499	conventional	8,8,8,8,8,8,8,4	ce1031,ce1101,ce1104,ce1076
500	holistic	8,8,8,8,8,8,8,4	he916,he940,he896,he982
500	conventional	8,8,8,8,8,8,8,4	ce1089,ce1043,ce1039,ce1046
501	holistic	8,8,8,8,8,8,8,4	he954,he975,he900,he952
501	conventional	8,8,8,8,8,8,8,4	ce1036,ce1043,ce1067,ce1041
502	holistic	8,8,8,8,8,8,8,4	he992,he909,he902,he926
502	conventional	8,8,8,8,8,8,8,4	ce1080,ce1079,ce1108,ce1125
503	holistic	8,8,8,8,8,8,8,4	he939,he963,he909,he993
503	conventional	8,8,8,8,8,8,8,4	ce1067,ce1094,ce1081,ce1115
504	holistic	8,8,8,8,8,8,8,4	he915,he908,he939,he916
504	conventional	8,8,8,8,8,8,8,4	ce1131,ce1081,ce1099,ce1118
505	holistic	8,8,8,8,8,8,8,4	he925,he939,he982,he932
505	conventional	8,8,8,8,8,8,8,4	ce1114,ce1106,ce1121,ce1115
506	holistic	8,8,8,8,8,8,8,4	he946,he939,he980,he896
506	conventional	8,8,8,8,8,8,8,4	ce1079,ce1133,ce1055,ce1069
507	holistic	8,8,8,8,8,8,8,4	he969,he941,he996,he994
507	conventional	8,8,8,8,8,8,8,4	ce1096,ce1073,ce1057,ce1062
508	holistic	8,8,8,8,8,8,8,4	he970,he896,he938,he981
508	conventional	8,8,8,8,8,8,8,4	ce1074,ce1076,ce1144,ce1143
509	holistic	8,8,8,8,8,8,8,4	he950,he936,he941,he920
509	conventional	8,8,8,8,8,8,8,4	ce1059,ce1114,ce1098,ce1073
510	holistic	8,8,8,8,8,8,8,4	he921,he943,he989,he996
510	conventional	8,8,8,8,8,8,8,4	ce1070,ce1080,ce1094,ce1136
511	holistic	8,8,8,8,8,8,8,4	he993,he1002,he919,he932
511	conventional	8,8,8,8,8,8,8,4	ce1065,ce1069,ce1084,ce1067
512	holistic	8,8,8,8,8,8,8,4	he1002,he985,he997,he946
512	conventional	8,8,8,8,8,8,8,4	ce1149,ce1126,ce1104,ce1150
513	holistic	8,8,8,8,8,8,8,4	he906,he1006,he989,he920
513	conventional	8,8,8,8,8,8,8,4	ce1100,ce1073,ce1106,ce1139
514	holistic	8,8,8,8,8,8,8,4	he992,he936,he924,he1010
514	conventional	8,8,8,8,8,8,8,4	ce1158,ce1125,ce1085,ce1119
515	holistic	8,8,8,8,8,8,8,4	he926,he975,he1010,he940
515	conventional	8,8,8,8,8,8,8,4	ce1085,ce1101,ce1158,ce1136
516	holistic	8,8,8,8,8,8,8,4	he919,he975,he936,he934
516	conventional	8,8,8,8,8,8,8,4	ce1085,ce1139,ce1080,ce1108
517	holistic	8,8,8,8,8,8,8,4	he1004,he980,he916,he989
517	conventional	8,8,8,8,8,8,8,4	ce1139,ce1084,ce1112,ce1122
518	holistic	8,8,8,8,8,8,8,4	he952,he987,he969,he936
518	conventional	8,8,8,8,8,8,8,4	ce1080,ce1114,ce1145,ce1075
519	holistic	8,8,8,8,8,8,8,4	he970,he953,he988,he1012
519	conventional	8,8,8,8,8,8,8,4	ce1168,ce1147,ce1139,ce1085
520	holistic	8,8,8,8,8,8,8,4	he994,he969,he993,he989
520	conventional	8,8,8,8,8,8,8,4	ce1090,ce1118,ce1174,ce1149
521	holistic	8,8,8,8,8,8,8,4	he969,he950,he970,he971
521	conventional	8,8,8,8,8,8,8,4	ce1159,ce1126,ce1141,ce1080
522	holistic	8,8,8,8,8,8,8,4	he989,he986,he1017,he932
522	conventional	8,8,8,8,8,8,8,4	ce1085,ce1168,ce1109,ce1149
523	holistic	8,8,8,8,8,8,8,4	he974,he1009,he1010,he1020
523	conventional	8,8,8,8,8,8,8,4	ce1137,ce1118,ce1087,ce1158
524	holistic	8,8,8,8,8,8,8,4	he1024,he988,he932,he1025
524	conventional	8,8,8,8,8,8,8,4	ce1172,ce1168,ce1109,ce1081
525	holistic	8,8,8,8,8,8,8,4	he965,he981,he934,he940
525	conventional	8,8,8,8,8,8,8,4	ce1119,ce1108,ce1152,ce1147
526	holistic	8,8,8,8,8,8,8,4	he1010,he1022,he972,he1009
526	conventional	8,8,8,8,8,8,8,4	ce1089,ce1183,ce1100,ce1125
527	holistic	8,8,8,8,8,8,8,4	he942,he950,he1033,he1032
527	conventional	8,8,8,8,8,8,8,4	ce1119,ce1183,ce1096,ce1180
528	holistic	8,8,8,8,8,8,8,4	he975,he991,he1010,he967
528	conventional	8,8,8,8,8,8,8,4	ce1135,ce1168,ce1170,ce1098
529	holistic	8,8,8,8,8,8,8,4	he991,he1032,he941,he1004
529	conventional	8,8,8,8,8,8,8,4	ce1104,ce1149,ce1112,ce1186
530	holistic	8,8,8,8,8,8,8,4	he990,he946,he1007,he965
530	conventional	8,8,8,8,8,8,8,4	ce1131,ce1108,ce1175,ce1192
531	holistic	8,8,8,8,8,8,8,4	he1027,he989,he1037,he967
531	conventional	8,8,8,8,8,8,8,4	ce1161,ce1094,ce1190,ce1154
532	holistic	8,8,8,8,8,8,8,4	he1043,he1048,he1025,he1009
532	conventional	8,8,8,8,8,8,8,4	ce1178,ce1093,ce1104,ce1175
533	holistic	8,8,8,8,8,8,8,4	he1021,he980,he1025,he1018
533	conventional	8,8,8,8,8,8,8,4	ce1166,ce1094,ce1108,ce1100
534	holistic	8,8,8,8,8,8,8,4	he991,he986,he1012,he989
534	conventional	8,8,8,8,8,8,8,4	ce1157,ce1196,ce1193,ce1166
535	holistic	8,8,8,8,8,8,8,4	he1046,he1015,he1027,he950
535	conventional	8,8,8,8,8,8,8,4	ce1161,ce1099,ce1145,ce1147
536	holistic	8,8,8,8,8,8,8,4	he1006,he952,he1010,he987
536	conventional	8,8,8,8,8,8,8,4	ce1202,ce1196,ce1126,ce1109
537	holistic	8,8,8,8,8,8,8,4	he986,he987,he1021,he1061
537	conventional	8,8,8,8,8,8,8,4	ce1183,ce1098,ce1175,ce1106
538	holistic	8,8,8,8,8,8,8,4	he1025,he1004,he1052,he1043
538	conventional	8,8,8,8,8,8,8,4	ce1189,ce1185,ce1108,ce1172
539	holistic	8,8,8,8,8,8,8,4	he978,he1004,he1055,he991
539	conventional	8,8,8,8,8,8,8,4	ce1203,ce1198,ce1108,ce1125
540	holistic	8,8,8,8,8,8,8,4	he1053,he1037,he987,he981
540	conventional	8,8,8,8,8,8,8,4	ce1108,ce1139,ce1122,ce1161
541	holistic	8,8,8,8,8,8,8,4	he1053,he1055,he1025,he1040
541	conventional	8,8,8,8,8,8,8,4	ce1172,ce1178,ce1109,ce1190
542	holistic	8,8,8,8,8,8,8,4	he1002,he1046,he969,he971
542	conventional	8,8,8,8,8,8,8,4	ce1129,ce1203,ce1106,ce1188
543	holistic	8,8,8,8,8,8,8,4	he1010,he988,he1006,he1047
543	conventional	8,8,8,8,8,8,8,4	ce1115,ce1183,ce1104,ce1198
544	holistic	8,8,8,8,8,8,8,4	he1046,he989,he1022,he972
544	conventional	8,8,8,8,8,8,8,4	ce1141,ce1161,ce1196,ce1118
545	holistic	8,8,8,8,8,8,8,4	he1046,he1053,he1006,he1047
545	conventional	8,8,8,8,8,8,8,4	ce1154,ce1189,ce1114,ce1168
546	holistic	8,8,8,8,8,8,8,4	he1031,he1002,he1007,he1050
546	conventional	8,8,8,8,8,8,8,4	ce1174,ce1195,ce1198,ce1168
547	holistic	8,8,8,8,8,8,8,4	he1028,he1061,he1002,he1073
547	conventional	8,8,8,8,8,8,8,4	ce1131,ce1203,ce1108,ce1204
548	holistic	8,8,8,8,8,8,8,4	he1009,he1041,he988,he1052
548	conventional	8,8,8,8,8,8,8,4	ce1201,ce1141,ce1135,ce1189
549	holistic	8,8,8,8,8,8,8,4	he986,he987,he1023,he1012
549	conventional	8,8,8,8,8,8,8,4	ce1129,ce1212,ce1122,ce1208
550	holistic	8,8,8,8,8,8,8,4	he1034,he1052,he1007,he1060
550	conventional	8,8,8,8,8,8,8,4	ce1181,ce1201,ce1185,ce1190
551	holistic	8,8,8,8,8,8,8,4	he1010,he1018,he1053,he1080
551	conventional	8,8,8,8,8,8,8,4	ce1137,ce1145,ce1141,ce1115
552	holistic	8,8,8,8,8,8,8,4	he1006,he1058,he1018,he1037
552	conventional	8,8,8,8,8,8,8,4	ce1136,ce1216,ce1156,ce1168
553	holistic	8,8,8,8,8,8,8,4	he1085,he1040,he1072,he991
553	conventional	8,8,8,8,8,8,8,4	ce1204,ce1179,ce1189,ce1122
554	holistic	8,8,8,8,8,8,8,4	he1079,he1059,he1005,he1043
554	conventional	8,8,8,8,8,8,8,4	ce1149,ce1174,ce1126,ce1122
555	holistic	8,8,8,8,8,8,8,4	he1051,he1003,he1059,he1012
555	conventional	8,8,8,8,8,8,8,4	ce1216,ce1136,ce1198,ce1168
556	holistic	8,8,8,8,8,8,8,4	he1053,he1037,he1010,he1073
556	conventional	8,8,8,8,8,8,8,4	ce1193,ce1141,ce1186,ce1135
557	holistic	8,8,8,8,8,8,8,4	he1070,he1028,he1002,he1059
557	conventional	8,8,8,8,8,8,8,4	ce1202,ce1166,ce1217,ce1161
558	holistic	8,8,8,8,8,8,8,4	he1070,he1018,he1061,he1073
558	conventional	8,8,8,8,8,8,8,4	ce1145,ce1147,ce1198,ce1187
559	holistic	8,8,8,8,8,8,8,4	he1018,he1070,he1045,he1073
559	conventional	8,8,8,8,8,8,8,4	ce1120,ce1156,ce1170,ce1179
560	holistic	8,8,8,8,8,8,8,4	he1068,he1061,he1012,he1056
560	conventional	8,8,8,8,8,8,8,4	ce1194,ce1187,ce1215,ce1186
561	holistic	8,8,8,8,8,8,8,4	he1052,he1002,he1090,he1072
561	conventional	8,8,8,8,8,8,8,4	ce1149,ce1172,ce1161,ce1183
562	holistic	8,8,8,8,8,8,8,4	he1088,he1067,he1051,he1022
562	conventional	8,8,8,8,8,8,8,4	ce1175,ce1230,ce1202,ce1178
563	holistic	8,8,8,8,8,8,8,4	he1064,he1093,he1028,he1055
563	conventional	8,8,8,8,8,8,8,4	ce1217,ce1186,ce1187,ce1149
564	holistic	8,8,8,8,8,8,8,4	he1025,he1067,he1079,he1058
564	conventional	8,8,8,8,8,8,8,4	ce1170,ce1147,ce1145,ce1229
565	holistic	8,8,8,8,8,8,8,4	he1055,he1065,he1010,he1084
565	conventional	8,8,8,8,8,8,8,4	ce1174,ce1216,ce1215,ce1189
566	holistic	8,8,8,8,8,8,8,4	he1059,he1074,he1006,he1028
566	conventional	8,8,8,8,8,8,8,4	ce1149,ce1230,ce1234,ce1190
